ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link
2020-11-09,l908243,15 Estoril St,Estoril St,Observatory,Richmond Hill,$988800,4 baths,4+1 beds,https://richmond-hill.listing.ca/15-estoril-st.N4983157.htm#1-3
2020-11-09,l908242,99 Shirrick Dr,Shirrick Dr,Jefferson,Richmond Hill,$859000,3 baths,3 beds,https://richmond-hill.listing.ca/99-shirrick-dr.N4983155.htm#1-4
2020-11-09,l908228,9090 Yonge St 505B,Yonge St,South Richvale,Richmond Hill,$658000,2 baths,2+1 beds,https://richmond-hill.listing.ca/9090-yonge-st-505b.N4983166.htm#1-5
2020-11-09,l908200,4 Camellia Dr,Camellia Dr,Langstaff,Richmond Hill,$990000,4 baths,3 beds,https://richmond-hill.listing.ca/4-camellia-dr.N4983110.htm#1-6
2020-11-09,l908130,20 Misty Well Dr,Misty Well Dr,Jefferson,Richmond Hill,$1499000,5 baths,5+2 beds,https://richmond-hill.listing.ca/20-misty-well-dr.N4983070.htm#1-7
2020-11-09,l908121,18 Latchford Lane,Latchford Lane,Mill Pond,Richmond Hill,$1088800,4 baths,3+1 beds,https://richmond-hill.listing.ca/18-latchford-lane.N4982978.htm#1-8
2020-11-09,l907942,36 Sundew Lane,Sundew Lane,Oak Ridges Lake Wilcox,Richmond Hill,$999900,3 baths,4 beds,https://richmond-hill.listing.ca/36-sundew-lane.N4982799.htm#1-9
2020-11-09,l907938,41 Pegasus Dr,Pegasus Dr,Oak Ridges,Richmond Hill,$1119900,3 baths,3 beds,https://richmond-hill.listing.ca/41-pegasus-dr.N4930066.htm#1-a
2020-11-09,l907844,114 Milos Rd,Milos Rd,Jefferson,Richmond Hill,$1059000,3 baths,4 beds,https://richmond-hill.listing.ca/114-milos-rd.N4982748.htm#1-b
2020-11-09,l907838,6 Guinevere Crt,Guinevere Crt,Mill Pond,Richmond Hill,$1799000,4 baths,4+2 beds,https://richmond-hill.listing.ca/6-guinevere-crt.N4982670.htm#1-c
2020-11-09,l907667,14 William F. Bell Pkwy,William F. Bell Pkwy,Rural Richmond Hill,Richmond Hill,$1128800,3 baths,4 beds,https://richmond-hill.listing.ca/14-william-f-bell-pkwy.N4982417.htm#1-d
2020-11-09,l907624,32 Clarissa St 215,Clarissa St,Harding,Richmond Hill,$565500,2 baths,2 beds,https://richmond-hill.listing.ca/32-clarissa-st-215.N4982534.htm#1-e
2020-11-09,l907623,9471 Yonge St 334,Yonge St,Observatory,Richmond Hill,$449900,1 baths,1 beds,https://richmond-hill.listing.ca/9471-yonge-st-334.N4982532.htm#1-f
2020-11-09,l907572,249 Elka Dr,Elka Dr,Crosby,Richmond Hill,$785000,2 baths,2+2 beds,https://richmond-hill.listing.ca/249-elka-dr.N4982386.htm#1-g
2020-11-09,l907425,29 King William Cres,King William Cres,Langstaff,Richmond Hill,$988000,4 baths,4 beds,https://richmond-hill.listing.ca/29-king-william-cres.N4982237.htm#1-h
2020-11-09,l907421,92 Luba Ave,Luba Ave,Devonsleigh,Richmond Hill,$1548000,5 baths,4+1 beds,https://richmond-hill.listing.ca/92-luba-ave.N4982210.htm#1-i
2020-11-09,l907388,21 English Oak Dr,English Oak Dr,Oak Ridges,Richmond Hill,$1188000,4 baths,4+1 beds,https://richmond-hill.listing.ca/21-english-oak-dr.N4981857.htm#1-j
2020-11-09,l907363,10 Carriage House Crt,Carriage House Crt,Jefferson,Richmond Hill,$998800,4 baths,3+1 beds,https://richmond-hill.listing.ca/10-carriage-house-crt.N4981620.htm#1-k
2020-11-09,l907351,30 Paper Mills Cres,Paper Mills Cres,Jefferson,Richmond Hill,$1099990,4 baths,4 beds,https://richmond-hill.listing.ca/30-paper-mills-cres.N4981513.htm#1-l
2020-11-09,l907349,15 Roderick Crt,Roderick Crt,Jefferson,Richmond Hill,$1748800,4 baths,4 beds,https://richmond-hill.listing.ca/15-roderick-crt.N4981626.htm#1-m
2020-11-09,l907304,53 Port Arthur Cres,Port Arthur Cres,Jefferson,Richmond Hill,$949000,3 baths,4 beds,https://richmond-hill.listing.ca/53-port-arthur-cres.N4982007.htm#1-n
2020-11-09,l907163,19 Lillooet Cres,Lillooet Cres,North Richvale,Richmond Hill,$1080000,3 baths,3 beds,https://richmond-hill.listing.ca/19-lillooet-cres.N4981762.htm#1-o
2020-11-09,l907141,72 Vandervoort Dr,Vandervoort Dr,Jefferson,Richmond Hill,$1188000,4 baths,4+2 beds,https://richmond-hill.listing.ca/72-vandervoort-dr.N4981937.htm#1-p
2020-11-09,l907005,11611 Yonge St 719,Yonge St,Jefferson,Richmond Hill,$523888,1 baths,1+1 beds,https://richmond-hill.listing.ca/11611-yonge-st-719.N4982040.htm#1-q
2020-11-09,l906741,49 Puccini Dr,Puccini Dr,Oak Ridges,Richmond Hill,$2330000,5 baths,4 beds,https://richmond-hill.listing.ca/49-puccini-dr.N4981306.htm#1-r
2020-11-09,l906738,51 Verdi Rd,Verdi Rd,Oak Ridges,Richmond Hill,$1378000,5 baths,4+1 beds,https://richmond-hill.listing.ca/51-verdi-rd.N4981217.htm#1-s
2020-11-09,l906725,21 Mallard Marsh Cres,Mallard Marsh Cres,Oak Ridges,Richmond Hill,$1439900,4 baths,4 beds,https://richmond-hill.listing.ca/21-mallard-marsh-cres.N4981113.htm#1-t
2020-11-09,l906717,124 Weldrick Rd,Weldrick Rd,North Richvale,Richmond Hill,$1599000,3 baths,3+1 beds,https://richmond-hill.listing.ca/124-weldrick-rd.N4981016.htm#1-u
2020-11-09,l906588,9133 Bayview Ave 91,Bayview Ave,Doncrest,Richmond Hill,$988000,4 baths,4 beds,https://richmond-hill.listing.ca/9133-bayview-ave-91.N4981372.htm#1-v
2020-11-09,l906580,175 Cedar Ave 215,Cedar Ave,Harding,Richmond Hill,$549900,2 baths,2+1 beds,https://richmond-hill.listing.ca/175-cedar-ave-215.N4981025.htm#1-w
2020-11-09,l908623,69 Colonial Cres,Colonial Cres,Oak Ridges Lake Wilcox,Richmond Hill,$908000,3 baths,4 beds,https://richmond-hill.listing.ca/69-colonial-cres.N4983620.htm#1-3
2020-11-09,l908597,12 Sussex Ave,Sussex Ave,Crosby,Richmond Hill,$1050000,2 baths,3+1 beds,https://richmond-hill.listing.ca/12-sussex-ave.N4983421.htm#1-4
2020-11-09,l908572,46 Lowther Ave,Lowther Ave,Oak Ridges,Richmond Hill,$1100000,4 baths,3+1 beds,https://richmond-hill.listing.ca/46-lowther-ave.N4983223.htm#1-5
2020-11-09,l908558,70 Bond Cres,Bond Cres,Oak Ridges,Richmond Hill,$1850000,5 baths,5 beds,https://richmond-hill.listing.ca/70-bond-cres.N4983199.htm#1-6
2020-11-09,l908541,24 Aubrey Ave,Aubrey Ave,Oak Ridges,Richmond Hill,$2468000,4 baths,3+1 beds,https://richmond-hill.listing.ca/24-aubrey-ave.N4983543.htm#1-7
2020-11-09,l908516,100 Mill St,Mill St,Mill Pond,Richmond Hill,$1968800,4 baths,4+1 beds,https://richmond-hill.listing.ca/100-mill-st.N4983296.htm#1-8
2020-11-09,l908441,21 Elgin Mills Rd 9,Elgin Mills Rd,Mill Pond,Richmond Hill,$628000,2 baths,3 beds,https://richmond-hill.listing.ca/21-elgin-mills-rd-9.N4983697.htm#1-9
2020-11-09,l908440,3 Ellesmere St 720,Ellesmere St,Langstaff,Richmond Hill,$480000,1 baths,2 beds,https://richmond-hill.listing.ca/3-ellesmere-st-720.N4983685.htm#1-a
2020-11-09,l908435,19 Northern Heights Dr 108,Northern Heights Dr,Langstaff,Richmond Hill,$488900,2 baths,2 beds,https://richmond-hill.listing.ca/19-northern-heights-dr-108.N4983633.htm#1-b
2020-11-09,l908433,9608 Yonge St 1510,Yonge St,North Richvale,Richmond Hill,$499999,1 baths,1+1 beds,https://richmond-hill.listing.ca/9608-yonge-st-1510.N4983530.htm#1-c
2020-11-09,l908430,350 Red Maple Rd 512,Red Maple Rd,Langstaff,Richmond Hill,$485000,1 baths,1+1 beds,https://richmond-hill.listing.ca/350-red-maple-rd-512.N4983484.htm#1-d
2020-11-09,l908427,65 Oneida Cres 1208,Oneida Cres,Langstaff,Richmond Hill,$629900,2 baths,2+1 beds,https://richmond-hill.listing.ca/65-oneida-cres-1208.N4983379.htm#1-e
2020-11-09,l908416,3 Ellesmere St 203,Ellesmere St,Langstaff,Richmond Hill,$499000,2 baths,1 beds,https://richmond-hill.listing.ca/3-ellesmere-st-203.N4983191.htm#1-f
2020-11-10,l909023,331 Tower Hill Rd,Tower Hill Rd,Jefferson,Richmond Hill,$1598000,5 baths,4+1 beds,https://richmond-hill.listing.ca/331-tower-hill-rd.N4983953.htm#1-3
2020-11-10,l908863,9201 Yonge St 1012,Yonge St,Langstaff,Richmond Hill,$439000,1 baths,1 beds,https://richmond-hill.listing.ca/9201-yonge-st-1012.N4984110.htm#1-4
2020-11-10,l908850,18 Harding Blvd 202,Harding Blvd,Harding,Richmond Hill,$479900,1 baths,1 beds,https://richmond-hill.listing.ca/18-harding-blvd-202.N4983843.htm#1-5
2020-11-10,l909695,172 Old Colony Rd,Old Colony Rd,Oak Ridges Lake Wilcox,Richmond Hill,$800000,3 baths,4 beds,https://richmond-hill.listing.ca/172-old-colony-rd.N4984888.htm#1-3
2020-11-10,l909688,49 Alhart St,Alhart St,Jefferson,Richmond Hill,$1398000,3 baths,4 beds,https://richmond-hill.listing.ca/49-alhart-st.N4984788.htm#1-4
2020-11-10,l909673,333 Paliser Cres,Paliser Cres,Harding,Richmond Hill,$999900,2 baths,3+2 beds,https://richmond-hill.listing.ca/333-paliser-cres.N4977278.htm#1-5
2020-11-11,l910399,82 Edgar Ave,Edgar Ave,South Richvale,Richmond Hill,$2788000,6 baths,4+1 beds,https://richmond-hill.listing.ca/82-edgar-ave.N4985805.htm#1-3
2020-11-11,l910338,45 Bayel Cres,Bayel Cres,Devonsleigh,Richmond Hill,$919000,2 baths,3 beds,https://richmond-hill.listing.ca/45-bayel-cres.N4985739.htm#1-4
2020-11-11,l910331,68 Raintree Cres,Raintree Cres,Oak Ridges,Richmond Hill,$1380000,4 baths,4 beds,https://richmond-hill.listing.ca/68-raintree-cres.N4985652.htm#1-5
2020-11-11,l910296,9191 Yonge St Sw-105,Yonge St,Langstaff,Richmond Hill,$740000,2 baths,1+1 beds,https://richmond-hill.listing.ca/9191-yonge-st-sw-105.N4985725.htm#1-6
2020-11-11,l910177,54 Cartier Cres,Cartier Cres,Crosby,Richmond Hill,$999000,3 baths,3 beds,https://richmond-hill.listing.ca/54-cartier-cres.N4985469.htm#1-7
2020-11-11,l910111,54 Casely Ave,Casely Ave,Rural Richmond Hill,Richmond Hill,$979000,3 baths,3 beds,https://richmond-hill.listing.ca/54-casely-ave.N4985609.htm#1-8
2020-11-11,l910065,18 Clarendon Dr,Clarendon Dr,Bayview Hill,Richmond Hill,$3389000,6 baths,4+2 beds,https://richmond-hill.listing.ca/18-clarendon-dr.N4985611.htm#1-9
2020-11-11,l910052,21 Holly Dr,Holly Dr,Rouge Woods,Richmond Hill,$799000,4 baths,3 beds,https://richmond-hill.listing.ca/21-holly-dr.N4985546.htm#1-a
2020-11-11,l909968,8868 Yonge St 803E,Yonge St,South Richvale,Richmond Hill,$559900,2 baths,1+1 beds,https://richmond-hill.listing.ca/8868-yonge-st-803e.N4985465.htm#1-b
2020-11-11,l910722,10 Macgregor Ave,Macgregor Ave,Langstaff,Richmond Hill,$899900,3 baths,3 beds,https://richmond-hill.listing.ca/10-macgregor-ave.N4986272.htm#1-3
2020-11-11,l910718,125 Gemini Cres,Gemini Cres,Rouge Woods,Richmond Hill,$1688000,3 baths,4 beds,https://richmond-hill.listing.ca/125-gemini-cres.N4986195.htm#1-4
2020-11-11,l910556,50 Baif Blvd 612,Baif Blvd,North Richvale,Richmond Hill,$629900,2 baths,2 beds,https://richmond-hill.listing.ca/50-baif-blvd-612.N4986000.htm#1-5
2020-11-11,l910555,9618 Yonge St 511,Yonge St,North Richvale,Richmond Hill,$499900,2 baths,1+1 beds,https://richmond-hill.listing.ca/9618-yonge-st-511.N4985959.htm#1-6
2020-11-11,l910552,326 Major Mackenzie Dr 614,Major Mackenzie Dr,Crosby,Richmond Hill,$409000,1 baths,1+1 beds,https://richmond-hill.listing.ca/326-major-mackenzie-dr-614.N4985912.htm#1-7
2020-11-12,l911379,112 Genuine Lane,Genuine Lane,Doncrest,Richmond Hill,$1178000,4 baths,4+1 beds,https://richmond-hill.listing.ca/112-genuine-lane.N4987011.htm#1-3
2020-11-12,l911294,370 Red Maple Rd 1,Red Maple Rd,Langstaff,Richmond Hill,$838000,2 baths,3 beds,https://richmond-hill.listing.ca/370-red-maple-rd-1.N4986986.htm#1-4
2020-11-12,l911120,21 Marble Bridge Dr,Marble Bridge Dr,Jefferson,Richmond Hill,$1699000,5 baths,4 beds,https://richmond-hill.listing.ca/21-marble-bridge-dr.N4986502.htm#1-5
2020-11-12,l911119,277 Richmond St,Richmond St,Mill Pond,Richmond Hill,$1488000,4 baths,5+1 beds,https://richmond-hill.listing.ca/277-richmond-st.N4986489.htm#1-6
2020-11-12,l911109,9 Kirkland Crt,Kirkland Crt,Westbrook,Richmond Hill,$1588888,3 baths,4+1 beds,https://richmond-hill.listing.ca/9-kirkland-crt.N4986316.htm#1-7
2020-11-12,l911107,54 Seiffer Cres,Seiffer Cres,Jefferson,Richmond Hill,$1249900,4 baths,4+1 beds,https://richmond-hill.listing.ca/54-seiffer-cres.N4986311.htm#1-8
2020-11-12,l911104,328 Taylor Mills Dr,Taylor Mills Dr,Crosby,Richmond Hill,$859000,2 baths,3+2 beds,https://richmond-hill.listing.ca/328-taylor-mills-dr.N4930293.htm#1-9
2020-11-12,l910966,7 Bond Cres 221,Bond Cres,Oak Ridges,Richmond Hill,$899000,2 baths,2 beds,https://richmond-hill.listing.ca/7-bond-cres-221.N4986580.htm#1-a
2020-11-12,l910960,326 Major Mackenzie Dr 216,Major Mackenzie Dr,Crosby,Richmond Hill,$419900,1 baths,1+1 beds,https://richmond-hill.listing.ca/326-major-mackenzie-dr-216.N4986395.htm#1-b
2020-11-13,l912775,30 Limerick St,Limerick St,Oak Ridges,Richmond Hill,$2259900,5 baths,4 beds,https://richmond-hill.listing.ca/30-limerick-st.N4988789.htm#1-2
2020-11-13,l912773,28 Limerick St,Limerick St,Oak Ridges Lake Wilcox,Richmond Hill,$2119900,5 baths,4 beds,https://richmond-hill.listing.ca/28-limerick-st.N4988770.htm#1-3
2020-11-13,l912770,102 Holly Dr,Holly Dr,Rouge Woods,Richmond Hill,$1487000,4 baths,4+1 beds,https://richmond-hill.listing.ca/102-holly-dr.N4988754.htm#1-4
2020-11-13,l912764,7 Buttonbush Lane,Buttonbush Lane,Oak Ridges Lake Wilcox,Richmond Hill,$899900,3 baths,3 beds,https://richmond-hill.listing.ca/7-buttonbush-lane.N4988701.htm#1-5
2020-11-13,l912763,49 Bellflower Lane,Bellflower Lane,Oak Ridges Lake Wilcox,Richmond Hill,$994900,3 baths,3 beds,https://richmond-hill.listing.ca/49-bellflower-lane.N4988700.htm#1-6
2020-11-13,l912755,10565 Bayview Ave,Bayview Ave,Rouge Woods,Richmond Hill,$936000,3 baths,3 beds,https://richmond-hill.listing.ca/10565-bayview-ave.N4988617.htm#1-7
2020-11-13,l912749,32 Limerick St,Limerick St,Oak Ridges Lake Wilcox,Richmond Hill,$2099900,5 baths,4 beds,https://richmond-hill.listing.ca/32-limerick-st.N4988483.htm#1-8
2020-11-13,l912626,70 Baif Blvd 801,Baif Blvd,North Richvale,Richmond Hill,$719000,2 baths,2 beds,https://richmond-hill.listing.ca/70-baif-blvd-801.N4988717.htm#1-9
2020-11-13,l912619,50 Baif Blvd 1012,Baif Blvd,North Richvale,Richmond Hill,$599000,2 baths,2 beds,https://richmond-hill.listing.ca/50-baif-blvd-1012.N4988501.htm#1-a
2020-11-13,l912618,50 Baif Blvd 109,Baif Blvd,North Richvale,Richmond Hill,$664900,2 baths,2 beds,https://richmond-hill.listing.ca/50-baif-blvd-109.N4988499.htm#1-b
2020-11-13,l912425,8 Belize Crt,Belize Crt,Westbrook,Richmond Hill,$1899000,4 baths,4 beds,https://richmond-hill.listing.ca/8-belize-crt.N4988223.htm#1-c
2020-11-13,l912371,9618 Yonge St 315,Yonge St,North Richvale,Richmond Hill,$499000,2 baths,1+1 beds,https://richmond-hill.listing.ca/9618-yonge-st-315.N4988376.htm#1-d
2020-11-13,l912367,330 Red Maple Rd 107,Red Maple Rd,Langstaff,Richmond Hill,$519990,2 baths,2 beds,https://richmond-hill.listing.ca/330-red-maple-rd-107.N4988294.htm#1-e
2020-11-13,l912183,163 Driscoll Rd,Driscoll Rd,Mill Pond,Richmond Hill,$1149000,2 baths,4+1 beds,https://richmond-hill.listing.ca/163-driscoll-rd.N4987881.htm#1-f
2020-11-13,l912166,48 Waterton Cres,Waterton Cres,Langstaff,Richmond Hill,$888000,3 baths,3 beds,https://richmond-hill.listing.ca/48-waterton-cres.N4987643.htm#1-g
2020-11-13,l912001,18 Harding Blvd 1111,Harding Blvd,Harding,Richmond Hill,$495000,1 baths,1 beds,https://richmond-hill.listing.ca/18-harding-blvd-1111.N4988016.htm#1-h
2020-11-13,l911990,9133 Bayview Ave 91,Bayview Ave,Doncrest,Richmond Hill,$988000,4 baths,4 beds,https://richmond-hill.listing.ca/9133-bayview-ave-91.N4987720.htm#1-i
2020-11-13,l911733,329 Paliser Cres,Paliser Cres,Harding,Richmond Hill,$2180000,6 baths,4+1 beds,https://richmond-hill.listing.ca/329-paliser-cres.N4987471.htm#1-j
2020-11-13,l911720,104 Denarius Cres,Denarius Cres,Oak Ridges Lake Wilcox,Richmond Hill,$1099000,3 baths,3 beds,https://richmond-hill.listing.ca/104-denarius-cres.N4987289.htm#1-k
2020-11-13,l911705,26 Hillhurst Dr,Hillhurst Dr,Bayview Hill,Richmond Hill,$2790000,5 baths,4+2 beds,https://richmond-hill.listing.ca/26-hillhurst-dr.N4987120.htm#1-l
2020-11-13,l911700,12 Giardina Cres,Giardina Cres,Bayview Hill,Richmond Hill,$2468000,5 baths,5 beds,https://richmond-hill.listing.ca/12-giardina-cres.N4939333.htm#1-m
2020-11-13,l911699,6 Emily Charron Lane,Emily Charron Lane,Westbrook,Richmond Hill,$1019900,3 baths,3 beds,https://richmond-hill.listing.ca/6-emily-charron-lane.N4931024.htm#1-n
2020-11-13,l911570,95 Weldrick Rd 11,Weldrick Rd,Observatory,Richmond Hill,$699900,3 baths,3 beds,https://richmond-hill.listing.ca/95-weldrick-rd-11.N4987615.htm#1-o
2020-11-13,l911569,9471 Yonge St 705,Yonge St,Observatory,Richmond Hill,$578888,2 baths,1 beds,https://richmond-hill.listing.ca/9471-yonge-st-705.N4987601.htm#1-p
2020-11-13,l911566,11 Oneida Cres 902,Oneida Cres,Langstaff,Richmond Hill,$489000,1 baths,2 beds,https://richmond-hill.listing.ca/11-oneida-cres-902.N4987566.htm#1-q
2020-11-13,l911563,11121 Yonge St 212,Yonge St,Devonsleigh,Richmond Hill,$424900,2 baths,1+1 beds,https://richmond-hill.listing.ca/11121-yonge-st-212.N4987531.htm#1-r
2020-11-13,l911561,22 Clarissa Dr 906,Clarissa Dr,Harding,Richmond Hill,$499000,1 baths,1 beds,https://richmond-hill.listing.ca/22-clarissa-dr-906.N4987503.htm#1-s
2020-11-13,l911558,1 Bond Cres 230,Bond Cres,Oak Ridges,Richmond Hill,$837990,3 baths,3 beds,https://richmond-hill.listing.ca/1-bond-cres-230.N4987417.htm#1-t
2020-11-16,l914165,3550 Red Maple Rd 901,Red Maple Rd,Langstaff,Richmond Hill,$449800,1 baths,1 beds,https://richmond-hill.listing.ca/3550-red-maple-rd-901.N4990242.htm#1-2
2020-11-16,l913966,9608 Yonge St 1103A,Yonge St,North Richvale,Richmond Hill,$499900,1 baths,1+1 beds,https://richmond-hill.listing.ca/9608-yonge-st-1103a.N4990012.htm#1-3
2020-11-16,l913870,18 Schomberg Rd,Schomberg Rd,Oak Ridges,Richmond Hill,$929000,1 baths,3 beds,https://richmond-hill.listing.ca/18-schomberg-rd.N4989948.htm#1-4
2020-11-16,l913804,370 Red Maple Rd 82,Red Maple Rd,Langstaff,Richmond Hill,$698990,2 baths,2 beds,https://richmond-hill.listing.ca/370-red-maple-rd-82.N4989910.htm#1-5
2020-11-16,l913694,21 Brightside Ave,Brightside Ave,Jefferson,Richmond Hill,$1498888,4 baths,4 beds,https://richmond-hill.listing.ca/21-brightside-ave.N4989750.htm#1-6
2020-11-16,l913693,8 Wendy Way,Wendy Way,Oak Ridges,Richmond Hill,$1980000,5 baths,4+1 beds,https://richmond-hill.listing.ca/8-wendy-way.N4989748.htm#1-7
2020-11-16,l913630,376 Highway 7 E 802A,Highway 7 E,Doncrest,Richmond Hill,$528000,1 baths,1+1 beds,https://richmond-hill.listing.ca/376-highway-7-e-802a.N4989663.htm#1-8
2020-11-16,l913562,330 Red Maple Rd 103,Red Maple Rd,Langstaff,Richmond Hill,$438800,1 baths,1 beds,https://richmond-hill.listing.ca/330-red-maple-rd-103.N4989573.htm#1-9
2020-11-16,l913512,199 Boake Tr,Boake Tr,Bayview Hill,Richmond Hill,$3828000,6 baths,5+2 beds,https://richmond-hill.listing.ca/199-boake-tr.N4939661.htm#1-a
2020-11-16,l913475,9205 Yonge St 1704,Yonge St,Langstaff,Richmond Hill,$399900,1 baths,1+1 beds,https://richmond-hill.listing.ca/9205-yonge-st-1704.N4989485.htm#1-b
2020-11-16,l913268,12 Giardina Cres,Giardina Cres,Bayview Hill,Richmond Hill,$2468000,5 baths,5 beds,https://richmond-hill.listing.ca/12-giardina-cres.N4989152.htm#1-c
2020-11-16,l913260,200 Paradelle Dr,Paradelle Dr,Oak Ridges Lake Wilcox,Richmond Hill,$1149000,3 baths,4 beds,https://richmond-hill.listing.ca/200-paradelle-dr.N4989103.htm#1-d
2020-11-16,l913249,10 Maestro Ave,Maestro Ave,Jefferson,Richmond Hill,$1680000,4 baths,4 beds,https://richmond-hill.listing.ca/10-maestro-ave.N4988973.htm#1-e
2020-11-16,l913245,90 May Ave,May Ave,North Richvale,Richmond Hill,$2525000,5 baths,4+1 beds,https://richmond-hill.listing.ca/90-may-ave.N4988906.htm#1-f
2020-11-16,l913239,54 Walkview Cres,Walkview Cres,Oak Ridges,Richmond Hill,$938000,4 baths,4 beds,https://richmond-hill.listing.ca/54-walkview-cres.N4988867.htm#1-g
2020-11-16,l913227,7 Buttonbush Lane,Buttonbush Lane,Oak Ridges Lake Wilcox,Richmond Hill,$899900,3 baths,3 beds,https://richmond-hill.listing.ca/7-buttonbush-lane.N4988701.htm#1-h
2020-11-16,l913226,49 Bellflower Lane,Bellflower Lane,Oak Ridges Lake Wilcox,Richmond Hill,$994900,3 baths,3 beds,https://richmond-hill.listing.ca/49-bellflower-lane.N4988700.htm#1-i
2020-11-16,l913223,10565 Bayview Ave,Bayview Ave,Rouge Woods,Richmond Hill,$936000,3 baths,3 beds,https://richmond-hill.listing.ca/10565-bayview-ave.N4988617.htm#1-j
2020-11-16,l913049,23 Oneida Cres 902,Oneida Cres,Langstaff,Richmond Hill,$499000,1 baths,2 beds,https://richmond-hill.listing.ca/23-oneida-cres-902.N4989212.htm#1-k
2020-11-16,l913030,50 Baif Blvd 1012,Baif Blvd,North Richvale,Richmond Hill,$599000,2 baths,2 beds,https://richmond-hill.listing.ca/50-baif-blvd-1012.N4988501.htm#1-l
2020-11-16,l914515,205 Weldrick Rd,Weldrick Rd,North Richvale,Richmond Hill,$1299000,3 baths,3+1 beds,https://richmond-hill.listing.ca/205-weldrick-rd.N4990693.htm#1-2
2020-11-16,l914512,23 Sussex Ave,Sussex Ave,Crosby,Richmond Hill,$1310000,3 baths,3+2 beds,https://richmond-hill.listing.ca/23-sussex-ave.N4990678.htm#1-3
2020-11-16,l914492,3 Toporowski Ave,Toporowski Ave,Rouge Woods,Richmond Hill,$1868000,4 baths,4 beds,https://richmond-hill.listing.ca/3-toporowski-ave.N4990458.htm#1-4
2020-11-16,l914364,9618 Yonge St 319,Yonge St,North Richvale,Richmond Hill,$540000,2 baths,1+1 beds,https://richmond-hill.listing.ca/9618-yonge-st-319.N4990543.htm#1-5
2020-11-17,l915276,98 Frank Endean Rd Rd,Frank Endean Rd,Rouge Woods,Richmond Hill,$1388000,3 baths,4 beds,https://richmond-hill.listing.ca/98-frank-endean-rd-rd.N4991595.htm#1-2
2020-11-17,l915275,253 Church St South Rd,Church St South Rd,Harding,Richmond Hill,$2168880,11 baths,4+1 beds,https://richmond-hill.listing.ca/253-church-st-south-rd.N4991584.htm#1-3
2020-11-17,l915273,15 Carousel Cres,Carousel Cres,Oak Ridges Lake Wilcox,Richmond Hill,$799000,3 baths,3 beds,https://richmond-hill.listing.ca/15-carousel-cres.N4991575.htm#1-4
2020-11-17,l915198,103 Maroon Dr,Maroon Dr,Oak Ridges Lake Wilcox,Richmond Hill,$949000,4 baths,4 beds,https://richmond-hill.listing.ca/103-maroon-dr.N4991404.htm#1-5
